"id","category","description","name","price","restaurant_id"
4970,Chicken Wings,"",Sweet Chili Wings - 50 Pieces,638.0,133
4971,Chicken Wings,"",Honey Garlic Wings - 6 Pieces,99.0,133
4972,Chicken Wings,"",Honey Garlic Wings - 10 Pieces,165.0,133
4973,Chicken Wings,"",Honey Garlic Wings - 20 Pieces,330.0,133
4974,Chicken Wings,"",Honey Garlic Wings - 30 Pieces,451.0,133
4975,Chicken Wings,"",Honey Garlic Wings - 50 Pieces,638.0,133
4976,Chicken Wings,"",Lemon Pepper Wings - 6 Pieces,99.0,133
4977,Chicken Wings,"",Lemon Pepper Wings - 10 Pieces,165.0,133
4978,Chicken Wings,"",Lemon Pepper Wings - 20 Pieces,330.0,133
4979,Chicken Wings,"",Lemon Pepper Wings - 30 Pieces,451.0,133
4980,Chicken Wings,"",Lemon Pepper Wings - 50 Pieces,638.0,133
4982,Chicken Wings,spicy,Spicy BBQ Wings - 10 Pieces,165.0,133
4983,Chicken Wings,spicy,Spicy BBQ Wings - 20 Pieces,330.0,133
4984,Chicken Wings,spicy,Spicy BBQ Wings - 30 Pieces,451.0,133
4985,Chicken Wings,spicy,Spicy BBQ Wings - 50 Pieces,638.0,133
4986,Boneless Wings,Boneless chicken breast coated in breading.,Boneless Chicken Wings - 15 Pieces,187.0,133
4987,Boneless Wings,Boneless chicken breast coated in breading.,Boneless Chicken Wings - 30 Pieces,363.0,133
4988,Boneless Wings,Boneless chicken breast coated in breading.,Boneless Chicken Wings - 50 Pieces,528.0,133
4989,Boneless Wings,"",Boneless Teriyaki Wings - 15 Pieces,209.0,133
4990,Boneless Wings,"",Boneless Teriyaki Wings - 30 Pieces,385.0,133
4991,Boneless Wings,"",Boneless Teriyaki Wings - 50 Pieces,550.0,133
4992,Boneless Wings,"",Boneless Buffalo Wings - 15 Pieces,209.0,133
4993,Boneless Wings,"",Boneless Buffalo Wings - 30 Pieces,385.0,133
4994,Boneless Wings,"",Boneless Buffalo Wings - 50 Pieces,550.0,133
4995,Boneless Wings,"",Boneless BBQ Wings - 15 Pieces,209.0,133
4996,Boneless Wings,"",Boneless BBQ Wings - 30 Pieces,385.0,133
4997,Boneless Wings,"",Boneless BBQ Wings - 50 Pieces,550.0,133
4998,Boneless Wings,"",Boneless Hot Wings - 15 Pieces,209.0,133
4999,Boneless Wings,"",Boneless Hot Wings - 30 Pieces,385.0,133
5000,Boneless Wings,"",Boneless Hot Wings - 50 Pieces,550.0,133
5001,Boneless Wings,"",Boneless Mango Habanero Wings - 15 Pieces,209.0,133
5002,Boneless Wings,"",Boneless Mango Habanero Wings - 30 Pieces,385.0,133
5003,Boneless Wings,"",Boneless Mango Habanero Wings - 50 Pieces,550.0,133
5004,Boneless Wings,"",Boneless Sweet & Chili Wings - 15 Pieces,209.0,133
5005,Boneless Wings,"",Boneless Sweet & Chili Wings - 30 Pieces,385.0,133
5006,Boneless Wings,"",Boneless Sweet & Chili Wings - 50 Pieces,550.0,133
5007,Boneless Wings,"",Boneless Honey Garlic Wings - 15 Pieces,209.0,133
5008,Boneless Wings,"",Boneless Honey Garlic Wings - 30 Pieces,385.0,133
5009,Boneless Wings,"",Boneless Honey Garlic Wings - 50 Pieces,550.0,133
5010,Boneless Wings,"",Boneless Lemon Pepper Wings - 15 Pieces,209.0,133
5011,Boneless Wings,"",Boneless Lemon Pepper Wings - 30 Pieces,385.0,133
5012,Boneless Wings,"",Boneless Lemon Pepper Wings - 50 Pieces,550.0,133
5013,Boneless Wings,spicy.,Boneless Spicy BBQ Wings - 15 Pieces,209.0,133
5014,Boneless Wings,spicy.,Boneless Spicy BBQ Wings - 30 Pieces,385.0,133
5015,Boneless Wings,spicy.,Boneless Spicy BBQ Wings - 50 Pieces,550.0,133
5016,Hot Sandwiches,"Bell peppers, mushrooms, onions, mayo & cheese.",Veggie Philly Sandwich - Sandwich,138.0,133
5017,Hot Sandwiches,"Bell peppers, mushrooms, onions, mayo & cheese.",Philly Steak Sandwich - Sandwich,154.0,133
5018,Hot Sandwiches,"Bell peppers, mushrooms, onions, mayo & cheese.",Teriyaki Philly Steak Sandwich - Sandwich,154.0,133
5019,Hot Sandwiches,"Bell peppers, mushrooms, onions, mayo & cheese.",Philly Chicken Sandwich - Sandwich,154.0,133
5020,Hot Sandwiches,"Mayo, mustard, lettuce, tomatoes, pickles & onions.",Steak Sandwich - Sandwich,154.0,133
5021,Hot Sandwiches,Meatball sauce & mozzarella cheese.,Meatball Sandwich - Sandwich,154.0,133
5022,Hot Sandwiches,"Mayo, mustard, lettuce, tomatoes, pickles & onions.",Grilled Chicken Sandwich - Sandwich,154.0,133
5023,Hot Sandwiches,"Mayo, mustard, lettuce, tomatoes, pickles & onions.",Fried Chicken Strip Sandwich - Sandwich,154.0,133
5024,Hot Sandwiches,"Marinara sauce, chicken & parmesan cheese.",Chicken Parmigiana Sandwich - Sandwich,154.0,133
5025,Hot Sandwiches,"Mayo, mustard, lettuce, tomatoes, pickles & onions.",Buffalo Chicken Sandwich - Sandwich,154.0,133
5026,Hot Sandwiches,"Bell peppers, mushrooms, onions & mozzarella cheese.",Veggie Pizza Sub Sandwich - Sandwich,154.0,133
5027,Hot Sandwiches,"Pepperoni, mushrooms, pizza sauce & mozzarella cheese.",Pizza Sub Sandwich - Sandwich,154.0,133
5028,Hot Sandwiches,"Lettuce, tomatoes, onions, mayo, mustard & pickles.",Turkey Melt Sandwich - Sandwich,154.0,133
5029,Hot Sandwiches,Swiss cheese & dijon mustard.,Hot Pastrami Sandwich - Sandwich,154.0,133
5030,Hot Sandwiches,"Tomatoes, provolone cheese & pesto sauce.",Chicken Pesto Sandwich - Sandwich,154.0,133
5031,Hot Sandwiches,Comes with 3 kinds of cheese of your choice.,Grilled Cheese Sandwich - Sandwich,149.0,133
5032,Hot Sandwiches,"Mayo, mustard, lettuce, tomatoes, pickles & onions.",Hot Link Sandwich - Sandwich,154.0,133
5033,Hot Sandwiches,"Mayo, mustard, lettuce, tomatoes, pickles & onions.",Mild Link Sandwich - Sandwich,154.0,133
5034,Cold Sandwiches,"",Turkey Club Sandwich with Ham - Sandwich,176.0,133
5035,Cold Sandwiches,"",Salami Sandwich - Sandwich,154.0,133
5036,Cold Sandwiches,"",Ham Sandwich - Sandwich,154.0,133
5037,Cold Sandwiches,"",Turkey Sandwich - Sandwich,154.0,133
5038,Burgers,"",Burger - Burger,138.0,133
5039,Burgers,"",Cheeseburger - Burger,149.0,133
5040,Burgers,"",Double Cheeseburger - Burger,198.0,133
5041,Burgers,Delicious cheeseburger topped with fresh crispy bacon.,Bacon Cheeseburger - Burger,165.0,133
5042,Burgers,"",Mushroom Burger - Burger,149.0,133
5043,Burgers,"",Mushroom Swiss Burger - Burger,165.0,133
5044,Burgers,"",Turkey Burger - Burger,149.0,133
5045,Burgers,"",Salmon Burger - Burger,149.0,133
5046,Burgers,"",Veggie Burger - Burger,149.0,133
5047,Burgers,Vegan.,Beyond Burger - Burger,198.0,133
5048,Specialty Burgers,"BBQ sauce, pepper jack cheese, grilled onions & mushrooms.",Western BBQ Burger - Burger,161.0,133
5049,Specialty Burgers,"Jalapenos, mayo, mustard, lettuce, tomatoes, pickles & onions.",Jalapeno Cheeseburger - Burger,161.0,133
5050,Specialty Burgers,"Pineapple, cheddar cheese, mayo, mustard, lettuce, tomatoes, pickles & onions.",Pineapple Cheddar Burger - Burger,161.0,133
5051,Specialty Burgers,"Mushrooms, Swiss cheese, mayo, mustard, lettuce, tomatoes, pickles & onions.",Veggie Mushrooms Swiss Burger - Burger,161.0,133
5052,Specialty Burgers,"Pastrami, mayo, mustard, lettuce, tomatoes, pickles, and onion.",Pastrami Cheese Burger - Burger,176.0,133
5053,Specialty Burgers,"BBQ sauce, hot link, mayo, mustard, pickles and onion rings.",Texas Style BBQ Cheese Burger - Burger,176.0,133
5054,Specialty Burgers,"Special sauce, ground beef cheese, mayo, mustard lettuce, tomatoes, and grilled onion.",Chopped Cheese Sandwich - Burger,176.0,133
5055,Desserts,"Classic cheesecake with a rich, dense, smooth, and creamy consistency topped with delicious strawberry.",Strawberry Cheesecake - Dessert,66.0,133
5056,Desserts,"Classic cheesecake with a rich, dense, smooth, and creamy consistency.",Cheesecake - Dessert,66.0,133
5057,Desserts,"A delicious coffee-flavored Italian dessert. Ladyfingers dipped in coffee, layered with a whipped mixture of eggs, sugar & mascarpone cheese, flavored with cocoa.",Tiramisu - Dessert,66.0,133
5058,Desserts,"Rich, indulgent chocolate dessert.",Chocolate Mousse - Dessert,66.0,133
5059,Desserts,A creamy layered red velvet cake made with real cream cheese.,Red Velvet Cake - Dessert,66.0,133
5060,Desserts,"",Limoncello - Dessert,66.0,133
5061,Desserts,"With an airy, light sponge.",Chocolate Cake - Dessert,83.0,133
5062,Desserts,"Moist cake, spiced with cinnamon and frosted with cream cheese frosting.",Carrot Cake - Dessert,83.0,133
5063,Ice Cream,"",Ben & Jerry's Ice Cream - Dessert,121.0,133
5064,Beverages,"",Soda - Can,30.0,133
5065,Beverages,"",Soda - 2 Liter,66.0,133
5066,Beverages,"",Milkshakes - 20 oz.,88.0,133
5067,Beverages,"Vanilla, strawberry, and chocolate.",Napoleon Milkshake - 20 oz.,99.0,133
5068,Beverages,"",Oreo Cookie Shake - Beverage,99.0,133
5069,Beverages,"Apple pie, banana cream, chocolate and cherry pie.",Soma Signature Pie Shakes - Beverage,121.0,133
5070,Beverages,"XXX, power-c refresh.",Vitamin Water - Bottled,44.0,133
5071,Beverages,"",Snapple - Bottled,44.0,133
5072,Beverages,"",Jone's Soda - Bottled,42.0,133
5073,Beverages,"",Mexican Soda - Bottled,55.0,133
5074,Beverages,"",Calypso Juice - Beverage,55.0,133
5075,Beverages,"",Energy Drink - Can,55.0,133
5076,Beverages,Premier or San Pellegrino water.,Mineral Water - Beverage,44.0,133
5077,Beverages,"",San Pellegrino Juice - Beverage,42.0,133
5078,Beverages,"",Water - Bottled,20.0,133
5079,Tapas Frias,"Fresh acme bread, arbequina olive oil.",Pan con Aceite,40.0,134
5080,Tapas Frias,Rosemary Marcona almonds.,Almendras,60.0,134
5081,Tapas Frias,"Toast, sweet garlic purée, grated tomato, sea salt.",Pan con Tomate,50.0,134
5082,Tapas Frias,"Marinated olives, citrus, pickled garlic.",Aceitunas,60.0,134
5083,Tapas Frias,"Duck fat, potatoes, onions, and egg frittata, preserved lemon aioli.",Tortilla,90.0,134
5084,Tapas Calientes,"Roasted bone-marrow with mojo picón, sweet onion jam, and toast.",Tuétano,80.0,134
5085,Tapas Calientes,"Sherry braised pork belly, corn-pepper relish.",Tocino,100.0,134
5086,Tapas Calientes,Shrimp and sweet onion fritters served with tzatziki.,Buñuelos,90.0,134
5087,Tapas Calientes,Fried potatoes served with za’atar.,Aioli,80.0,134
5088,Tapas Calientes,"Grass-fed beef meatballs served in a tomato sherry cream sauce with manchego cheese, Guindilla peppers.",Albondigas,90.0,134
5089,Tapas Calientes,"Blistered cauliflower, Mornay cheese sauce, mojo picón, bacon lardons.",Coliflor,90.0,134
5090,Tapas Calientes,Crispy brussels sprouts with grapes and balsamic reduction.,Bruselas,90.0,134
5091,Tapas Calientes,"Confit baby back ribs served with Pedro Ximénez Reduction, pickled peppers, and arugula.",Costillas,80.0,134
5092,Tapas Calientes,Shiitake mushrooms and Manchego cheese croquettes served with mojo verde.,Champiñones Croquetas,80.0,134
5093,Tapas Calientes,"Slow-cooked octopus, piquillo peppers, pickled onions, garbanzo bean purée.",Pulpo,90.0,134
5094,Tapas Calientes,Fried potatoes served with spicy brava sauce.,Bravas,80.0,134
5095,Tapas Calientes,Roasted chicken and Gruyere croquette served with spicy mojo picón.,Pollo,80.0,134
5096,Tapas Calientes,Dungeness crab and squid ink croquette served with black ink aioli.,Cangrejo,120.0,134
5097,Tapas Calientes,Fried calamari with cumin sea salt and squid ink aioli.,Calamares,80.0,134
5098,Tapas Calientes,Goat cheese stuffed piquillo peppers with hazelnut bread crumbs and radicchio.,Piquillos,80.0,134
5099,Tapas Calientes,"Grilled broccolini, crispy garlic, hazelnut-pistachio romesco, shaved manchego.",Bimi,90.0,134
5100,Tapas Calientes,"Grilled peel-and-eat gulf prawns with garlic olive, and charred lemon.",Gambas a La Plancha,120.0,134
5101,Paella,Vegan. Fresh seasonal vegetables served with saffron rice cooked in a porcini stock. ,Huertana,320.0,134
5102,Paella,"Confit duck leg, braised rabbit, snails, green beans.",Valenciana,400.0,134
5103,Paella,"Harissa chicken, merguez, almonds, raisins, olives.",Marroqui,360.0,134
5104,Paella,"Squid ink, clams, fennel sausage, green peas, anchovy bread crumbs.",Arroz Negro,450.0,134
5105,Paella,"Mussels, clams, shrimp, calamari, green peas.",Marinera,360.0,134
5106,Paella,"Chicken, chorizo, calamari, head on prawns.",Mixta,340.0,134
5107,Postres,Churros with warm chocolate.,Churros con Chocolate,80.0,134
5108,Postres,Crispy brussels sprouts with grapes and balsamic reduction.,Torta de Aceite,90.0,134
5109,Appetizers,Cauliflower wings tossed in our Teriyaki sauce and served with housemade vegan ranch dressing. (Gluten-Free ＆ Vegan),Teriyaki Cauliflower Wings,120.0,135
5110,Appetizers,"Our made-from-scratch meatballs with Impossible meat, roasted sweet potato, green onion, and garlic. Served with  Lulu’s Teriyaki Sauce.",Hawaiian Meatball ,90.0,135
5111,Appetizers,"Chopped kale, roasted pineapple, avocado, sweet peppers, roasted almonds, green onions, black sesame seeds, and creamy sesame dressing. Served with your choice of roasted chicken or roasted sesame tofu.",Sesame Surf Salad,120.0,135
5112,Appetizers,"Spinach, teriyaki cauliflower ""wings,"" kimchi, seasoned seaweed, and a side of our Island Fire Sauce and sweet chili ranch dressing. Served with a base of your choice. (Gluten-Free ＆ Vegan)",Island BBQ Salad,120.0,135
5113,Appetizers,"Potstickers filled with sweet potato, fresh garlic, and fresh ginger. Pan fried and served with our house-made ginger garlic sauce. 5 per order. (Gluten-Free ＆ Vegan)",Sweet Potato Potstickers,90.0,135
5114,Appetizers,"Gluten-free potstickers filled with Impossible Beef, fresh garlic, and fresh ginger. Pan fried. 5 per order. (Gluten-Free ＆ Vegan)",The Impossible Potsticker,110.0,135
5115,Bowls ,"Our most popular dish! Marinated chicken with Lulu’s Teriyaki Sauce, caramelized onions, roasted peppers, citrus-marinated kale, green onions, lemon, black sesame seeds, and a base of your choice. Served with a side of our avocado macaroni salad. (Gluten-free)",Teriyaki Chicken,120.0,135
5116,Bowls ,"Homemade Impossible meatballs in Lulu’s Teriyaki Sauce, roasted pineapple, caramelized onions, roasted peppers, fresh arugula, green onions, lemon, black sesame, and a base of your choice. Served with a side of our avocado macaroni salad. (Gluten-Free ＆ Vegan)",Hawaiian Meatball Bowl,160.0,135
5117,Bowls ,"Impossible beef in sweet ginger garlic sauce, caramelized onions, roasted peppers, a fried egg, citrus-marinated kale, green onions, lemon, black sesame seeds, and a base of your choice. Served with a side of our avocado macaroni salad. (Gluten-free)",Lulu’s Loco Moco,130.0,135
5118,Bowls ,"Oven-fried chicken in Island Fire Sauce, roasted pineapple, caramelized onions, fresh arugula, green onions, lemon, black sesame, and a base of your choice. Served with a side of our avocado macaroni salad. (Gluten-free)",Hawaiian Hot Chicken,120.0,135
5119,Bowls ,"Flash-fried cauliflower wings in Lulu’s Teriyaki Sauce, roasted pineapple, caramelized onions, fresh arugula, green onions, lemon, black sesame, and a base of your choice. Served with a side of our vocado macaroni salad. (Gluten-Free ＆ Vegan)",Pineapple Teriyaki Cauliflower,120.0,135
5120,Bowls ,"Impossible beef and marinated chicken in Lulu’s Teriyaki Sauce, caramelized onions, pickled fresno chiles, fresh arugula, our Spicy Special Sauce, green onions, lemon, black sesame, and a base of your choice. Served with a side of our vocado macaroni salad. (Gluten-free)",Spicy Meat Party,140.0,135
5121,Build Your Own lulubowl,"Choose your ingredients to make the perfect lulubowl. Served with a side of our avocado macaroni salad, a lemon wedge, and a base of your choice. (Gluten-Free ＆ Vegan)",Build Your Own lulubowl,130.0,135
5122,Sides,"Our creamy macaroni salad with roasted sweet potato, green onions, avocado dressing. (Gluten-Free ＆ Vegan)",Avocado Mac Salad,50.0,135
5123,Sides,"Roasted cauliflower rice, roasted pineapple, peas, corn, green onions, and sesame seeds with our house-made ginger garlic sauce and a protein of your choice. (Gluten-free)",Pineapple Cauliflower Fried Rice,120.0,135
5124,Sides,"Roasted broccoli, red onions, and our house-made ginger garlic sauce. (Gluten-Free ＆ Vegan)",Roasted Broccoli with Ginger Garlic Sauce,100.0,135
5125,Desserts,"Creamy, smooth and scoop-able gluten-free cookie dough. Delicious taste from only clean ingredients. Spoon under lid (3.6 oz). (Gluten-free, vegan)",Sweet Loren's Double Chocolate Edible Brownie Batter,70.0,135
5126,Desserts,"Creamy, smooth and scoop-able gluten-free cookie dough. Delicious taste from only clean ingredients. Spoon under lid (3.6 oz). (Gluten-free, vegan)",Sweet Loren's Birthday Cake Edible Cookie Dough,70.0,135
5127,Desserts,"Chia seeds soaked overnight in dairy-free milk and sweetened with raw cane sugar. (Gluten-free, vegan.)",Original Chia Pudding,60.0,135
5128,Desserts,"Chia seeds soaked overnight in dairy-free milk and sweetened with raw cane sugar. (Gluten-free, vegan.)",Banana Chia Pudding,60.0,135
5129,Desserts,"Chia seeds soaked overnight in dairy-free milk and sweetened with raw cane sugar. (Gluten-free, vegan.)",Strawberry Lemon Basil Chia Pudding,60.0,135
5130,Desserts,Chia seeds soaked overnight in dairy-free milk and sweetened with raw cane sugar. (Gluten-free),Nutella Chia Pudding,60.0,135
5131,Drinks,"500mL bottle",Fiji Water,50.0,135
5132,Drinks,"12 oz can",La Croix Passion Fruit,30.0,135
5133,Drinks,"12 oz can",La Croix Cran-Raspberry,30.0,135
5134,Drinks,"12 oz can",La Croix Coconut,30.0,135
5135,Drinks,"12 oz can",La Croix Pure,30.0,135
5136,Drinks,"16.9 oz box",Vita Coco Coconut Water,50.0,135
5137,Ice Cream Sandwiches,Creamy vanilla ice cream smashed between two oatmeal chocolate chip cookies baked to perfection.,Oatmeal Chocolate Chip Ice Cream Sandwiches (7-Count),180.0,136
5138,Ice Cream Sandwiches,Creamy vanilla ice cream smashed between two chocolate chip cookies baked to perfection.,Chocolate Chip Ice Cream Sandwiches (7-Count),180.0,136
5139,Ice Cream Sandwiches,Creamy vanilla ice cream smashed between two chocolate brownie cookies baked to perfection. ,Chocolate Brownie Ice Cream Sandwiches (7-Count),180.0,136
5140,Ice Cream Sandwiches,Creamy vanilla ice cream smashed between two birthday cake cookies baked to perfection.,Birthday Cake Ice Cream Sandwiches (7-Count),180.0,136
5141,Cookie Dough,Frozen cookie dough made from premium ingredients. Pre-scooped into 12 portions. Bake one or more straight from your freezer anytime you’re craving warm delicious cookies. Comes in a carton lined with parchment which can be used to line your baking sheet.,"Chocolate Chip Cookie Dough, Dozen Carton",160.0,136
